CMDLINE 'd:\program files\anoconda2\python.exe' runTimeMemory.py
MEM 0.539062 1568772250.6000
MEM 12.589844 1568772250.7000
MEM 17.957031 1568772250.8010
MEM 21.867188 1568772250.9020
MEM 26.175781 1568772251.0030
MEM 30.523438 1568772251.1030
MEM 43.589844 1568772251.2040
MEM 51.593750 1568772251.3050
MEM 54.312500 1568772251.4060
MEM 57.367188 1568772251.5060
MEM 61.820312 1568772251.6070
MEM 65.394531 1568772251.7080
MEM 68.050781 1568772251.8080
MEM 68.058594 1568772251.9090
MEM 68.058594 1568772252.0100
MEM 68.375000 1568772252.1110
MEM 69.585938 1568772252.2110
MEM 75.203125 1568772252.3120
MEM 79.097656 1568772252.4130
MEM 81.941406 1568772252.5140
MEM 85.753906 1568772252.6140
MEM 87.781250 1568772252.7150
MEM 91.847656 1568772252.8160
MEM 97.707031 1568772252.9160
MEM 101.570312 1568772253.0170
MEM 105.453125 1568772253.1180
MEM 114.296875 1568772253.2190
MEM 128.593750 1568772253.3190
MEM 145.015625 1568772253.4200
MEM 161.273438 1568772253.5210
MEM 177.398438 1568772253.6220
MEM 193.625000 1568772253.7220
MEM 209.496094 1568772253.8230
MEM 225.589844 1568772253.9240
MEM 241.847656 1568772254.0240
MEM 257.917969 1568772254.1250
MEM 274.156250 1568772254.2260
MEM 290.421875 1568772254.3270
MEM 306.507812 1568772254.4270
MEM 322.781250 1568772254.5280
MEM 338.945312 1568772254.6290
MEM 354.972656 1568772254.7300
MEM 371.144531 1568772254.8300
MEM 387.320312 1568772254.9310
MEM 403.269531 1568772255.0320
MEM 419.386719 1568772255.1330
MEM 435.445312 1568772255.2330
MEM 451.417969 1568772255.3340
MEM 467.695312 1568772255.4350
MEM 483.812500 1568772255.5350
MEM 499.929688 1568772255.6360
MEM 516.085938 1568772255.7370
MEM 532.382812 1568772255.8380
MEM 548.460938 1568772255.9380
MEM 564.773438 1568772256.0390
MEM 580.851562 1568772256.1400
MEM 596.972656 1568772256.2410
MEM 613.257812 1568772256.3410
MEM 629.500000 1568772256.4420
MEM 645.582031 1568772256.5430
MEM 662.007812 1568772256.6440
MEM 678.304688 1568772256.7440
MEM 694.589844 1568772256.8450
MEM 710.332031 1568772256.9460
MEM 726.597656 1568772257.0460
MEM 742.730469 1568772257.1470
MEM 759.113281 1568772257.2480
MEM 775.585938 1568772257.3490
MEM 791.726562 1568772257.4490
MEM 808.000000 1568772257.5500
MEM 824.136719 1568772257.6510
MEM 840.273438 1568772257.7520
MEM 856.242188 1568772257.8520
MEM 872.367188 1568772257.9530
MEM 888.285156 1568772258.0540
MEM 904.824219 1568772258.1540
MEM 920.867188 1568772258.2550
MEM 937.007812 1568772258.3560
MEM 953.269531 1568772258.4570
MEM 969.492188 1568772258.5570
MEM 985.847656 1568772258.6580
MEM 1002.160156 1568772258.7590
MEM 1018.281250 1568772258.8600
MEM 1034.582031 1568772258.9600
MEM 1050.855469 1568772259.0610
MEM 1066.937500 1568772259.1620
MEM 1083.132812 1568772259.2620
MEM 1099.281250 1568772259.3630
MEM 1115.578125 1568772259.4640
MEM 1131.964844 1568772259.5650
MEM 1148.101562 1568772259.6650
MEM 1164.367188 1568772259.7660
MEM 1180.433594 1568772259.8670
MEM 1196.660156 1568772259.9680
MEM 1213.210938 1568772260.0680
MEM 1229.472656 1568772260.1690
MEM 1245.585938 1568772260.2700
MEM 1261.824219 1568772260.3710
