CMDLINE 'd:\program files\anoconda2\python.exe' runTimeMemory.py
MEM 0.660156 1568775241.4130
MEM 12.605469 1568775241.5140
MEM 17.972656 1568775241.6150
MEM 21.812500 1568775241.7160
MEM 25.429688 1568775241.8160
MEM 29.812500 1568775241.9170
MEM 43.140625 1568775242.0180
MEM 51.453125 1568775242.1190
MEM 54.062500 1568775242.2190
MEM 56.597656 1568775242.3200
MEM 61.175781 1568775242.4210
MEM 64.589844 1568775242.5210
MEM 68.058594 1568775242.6220
MEM 68.066406 1568775242.7230
MEM 68.066406 1568775242.8240
MEM 68.375000 1568775242.9240
MEM 69.343750 1568775243.0250
MEM 74.726562 1568775243.1260
MEM 78.500000 1568775243.2270
MEM 81.289062 1568775243.3270
MEM 84.843750 1568775243.4280
MEM 87.699219 1568775243.5290
MEM 91.132812 1568775243.6300
MEM 96.902344 1568775243.7300
MEM 101.101562 1568775243.8310
MEM 104.261719 1568775243.9320
MEM 112.160156 1568775244.0320
MEM 125.308594 1568775244.1330
MEM 141.578125 1568775244.2340
MEM 157.812500 1568775244.3350
MEM 173.925781 1568775244.4350
MEM 190.187500 1568775244.5360
MEM 206.164062 1568775244.6370
MEM 222.593750 1568775244.7380
MEM 238.867188 1568775244.8380
MEM 255.085938 1568775244.9390
MEM 271.304688 1568775245.0400
MEM 287.445312 1568775245.1410
MEM 302.753906 1568775245.2410
MEM 318.539062 1568775245.3420
MEM 334.722656 1568775245.4430
MEM 350.738281 1568775245.5430
MEM 366.910156 1568775245.6440
MEM 383.230469 1568775245.7450
MEM 399.507812 1568775245.8460
MEM 415.789062 1568775245.9460
MEM 431.855469 1568775246.0470
MEM 447.957031 1568775246.1480
MEM 464.070312 1568775246.2490
MEM 479.566406 1568775246.3490
MEM 494.949219 1568775246.4500
MEM 511.246094 1568775246.5510
MEM 527.386719 1568775246.6510
MEM 543.472656 1568775246.7520
MEM 559.609375 1568775246.8530
MEM 575.386719 1568775246.9540
MEM 591.683594 1568775247.0540
MEM 607.820312 1568775247.1550
