CMDLINE 'd:\program files\anoconda2\python.exe' runTimeMemory.py
MEM 0.535156 1568772368.0770
MEM 12.613281 1568772368.1770
MEM 17.980469 1568772368.2780
MEM 21.886719 1568772368.3790
MEM 26.207031 1568772368.4800
MEM 30.996094 1568772368.5800
MEM 44.433594 1568772368.6810
MEM 51.679688 1568772368.7820
MEM 54.351562 1568772368.8820
MEM 57.414062 1568772368.9830
MEM 61.871094 1568772369.0840
MEM 66.609375 1568772369.1850
MEM 68.074219 1568772369.2850
MEM 68.085938 1568772369.3860
MEM 68.085938 1568772369.4870
MEM 68.406250 1568772369.5880
MEM 69.863281 1568772369.6880
MEM 75.746094 1568772369.7890
MEM 79.734375 1568772369.8900
MEM 82.804688 1568772369.9900
MEM 86.113281 1568772370.0910
MEM 88.496094 1568772370.1920
MEM 94.304688 1568772370.2930
MEM 99.062500 1568772370.3930
MEM 102.089844 1568772370.4940
MEM 107.304688 1568772370.5950
MEM 115.421875 1568772370.6960
MEM 131.683594 1568772370.7960
MEM 147.945312 1568772370.8970
MEM 164.382812 1568772370.9980
MEM 180.601562 1568772371.0980
MEM 196.597656 1568772371.1990
MEM 213.199219 1568772371.3000
MEM 229.429688 1568772371.4010
MEM 245.828125 1568772371.5010
MEM 262.007812 1568772371.6020
MEM 277.730469 1568772371.7030
MEM 294.144531 1568772371.8040
MEM 310.519531 1568772371.9040
MEM 326.503906 1568772372.0050
MEM 343.011719 1568772372.1060
MEM 359.015625 1568772372.2070
MEM 375.324219 1568772372.3070
MEM 391.332031 1568772372.4080
MEM 407.449219 1568772372.5090
MEM 423.679688 1568772372.6090
MEM 439.878906 1568772372.7100
MEM 455.882812 1568772372.8110
MEM 472.003906 1568772372.9120
MEM 488.281250 1568772373.0120
MEM 504.714844 1568772373.1130
MEM 521.191406 1568772373.2140
MEM 537.308594 1568772373.3150
MEM 553.875000 1568772373.4150
MEM 570.453125 1568772373.5160
MEM 586.859375 1568772373.6170
MEM 603.023438 1568772373.7170
MEM 619.117188 1568772373.8180
MEM 635.472656 1568772373.9190
MEM 651.730469 1568772374.0200
MEM 668.015625 1568772374.1200
MEM 684.191406 1568772374.2210
MEM 700.574219 1568772374.3220
MEM 716.914062 1568772374.4230
MEM 732.925781 1568772374.5230
MEM 749.066406 1568772374.6240
MEM 765.464844 1568772374.7250
MEM 782.046875 1568772374.8260
MEM 798.343750 1568772374.9260
MEM 814.484375 1568772375.0270
MEM 830.898438 1568772375.1280
MEM 846.886719 1568772375.2280
MEM 863.343750 1568772375.3290
MEM 879.308594 1568772375.4300
MEM 895.496094 1568772375.5310
MEM 911.714844 1568772375.6310
MEM 928.062500 1568772375.7320
MEM 944.398438 1568772375.8330
MEM 960.625000 1568772375.9340
MEM 976.773438 1568772376.0340
MEM 993.085938 1568772376.1350
MEM 1009.597656 1568772376.2360
MEM 1025.714844 1568772376.3360
MEM 1042.136719 1568772376.4370
MEM 1058.382812 1568772376.5380
MEM 1074.593750 1568772376.6390
MEM 1090.988281 1568772376.7390
MEM 1107.003906 1568772376.8400
MEM 1122.179688 1568772376.9410
MEM 1138.589844 1568772377.0420
MEM 1154.886719 1568772377.1420
MEM 1171.140625 1568772377.2430
MEM 1187.476562 1568772377.3440
MEM 1203.421875 1568772377.4450
MEM 1219.808594 1568772377.5450
MEM 1235.921875 1568772377.6460
MEM 1252.226562 1568772377.7470
MEM 1268.597656 1568772377.8470
MEM 1284.804688 1568772377.9480
MEM 1301.363281 1568772378.0490
MEM 1317.488281 1568772378.1500
MEM 1333.679688 1568772378.2500
MEM 1349.957031 1568772378.3510
MEM 1366.199219 1568772378.4520
MEM 1382.597656 1568772378.5530
MEM 1398.828125 1568772378.6530
MEM 1414.734375 1568772378.7540
MEM 1430.992188 1568772378.8550
MEM 1447.582031 1568772378.9550
MEM 1463.742188 1568772379.0560
MEM 1479.898438 1568772379.1570
MEM 1496.320312 1568772379.2580
MEM 1512.238281 1568772379.3580
MEM 1528.773438 1568772379.4590
MEM 1544.917969 1568772379.5600
MEM 1561.007812 1568772379.6610
MEM 1577.113281 1568772379.7610
MEM 1593.285156 1568772379.8620
MEM 1609.687500 1568772379.9630
MEM 1625.968750 1568772380.0630
MEM 1641.921875 1568772380.1640
MEM 1658.246094 1568772380.2650
MEM 1672.531250 1568772380.3660
MEM 1673.640625 1568772380.4660
MEM 1674.757812 1568772380.5670
MEM 1675.855469 1568772380.6680
MEM 1676.996094 1568772380.7690
MEM 1678.101562 1568772380.8690
MEM 1679.210938 1568772380.9700
MEM 1680.335938 1568772381.0710
MEM 1681.464844 1568772381.1720
MEM 1682.593750 1568772381.2720
MEM 1683.707031 1568772381.3730
MEM 1684.808594 1568772381.4740
MEM 1685.941406 1568772381.5740
MEM 1687.046875 1568772381.6750
MEM 1688.109375 1568772381.7760
MEM 1689.203125 1568772381.8770
MEM 1690.300781 1568772381.9770
MEM 1691.417969 1568772382.0780
MEM 1692.550781 1568772382.1790
MEM 1693.679688 1568772382.2800
MEM 1694.796875 1568772382.3800
MEM 1695.925781 1568772382.4810
MEM 1697.058594 1568772382.5820
MEM 1698.187500 1568772382.6820
MEM 1699.304688 1568772382.7830
MEM 1700.414062 1568772382.8840
MEM 1701.542969 1568772382.9850
MEM 1702.660156 1568772383.0850
MEM 1703.757812 1568772383.1860
MEM 1704.875000 1568772383.2870
MEM 1706.007812 1568772383.3880
MEM 1707.132812 1568772383.4880
MEM 1708.250000 1568772383.5890
MEM 1709.386719 1568772383.6900
MEM 1710.496094 1568772383.7910
MEM 1711.617188 1568772383.8910
MEM 1712.746094 1568772383.9920
MEM 1713.863281 1568772384.0930
MEM 1714.988281 1568772384.1930
MEM 1716.105469 1568772384.2940
MEM 1717.222656 1568772384.3950
MEM 1718.324219 1568772384.4960
MEM 1719.449219 1568772384.5960
MEM 1720.578125 1568772384.6970
MEM 1721.707031 1568772384.7980
MEM 1722.828125 1568772384.8990
MEM 1723.953125 1568772384.9990
MEM 1725.066406 1568772385.1000
MEM 1726.195312 1568772385.2010
MEM 1727.281250 1568772385.3020
MEM 1728.398438 1568772385.4020
MEM 1729.500000 1568772385.5030
MEM 1730.625000 1568772385.6040
MEM 1731.734375 1568772385.7040
MEM 1732.863281 1568772385.8050
MEM 1733.964844 1568772385.9060
MEM 1735.097656 1568772386.0070
MEM 1736.222656 1568772386.1070
MEM 1737.335938 1568772386.2080
MEM 1738.460938 1568772386.3090
MEM 1739.582031 1568772386.4100
MEM 1740.699219 1568772386.5100
MEM 1741.832031 1568772386.6110
MEM 1742.917969 1568772386.7120
MEM 1744.046875 1568772386.8120
MEM 1745.171875 1568772386.9130
MEM 1746.304688 1568772387.0140
MEM 1747.437500 1568772387.1150
MEM 1748.546875 1568772387.2150
MEM 1749.664062 1568772387.3160
MEM 1750.777344 1568772387.4170
MEM 1751.890625 1568772387.5180
MEM 1752.972656 1568772387.6180
MEM 1754.113281 1568772387.7190
MEM 1755.238281 1568772387.8200
MEM 1756.335938 1568772387.9210
MEM 1757.460938 1568772388.0210
MEM 1758.585938 1568772388.1220
MEM 1759.714844 1568772388.2230
MEM 1760.828125 1568772388.3230
MEM 1761.964844 1568772388.4240
MEM 1763.082031 1568772388.5250
MEM 1764.207031 1568772388.6260
MEM 1765.324219 1568772388.7260
MEM 1766.433594 1568772388.8270
MEM 1767.578125 1568772388.9280
MEM 1768.687500 1568772389.0290
MEM 1769.808594 1568772389.1290
MEM 1770.933594 1568772389.2300
MEM 1772.062500 1568772389.3310
MEM 1773.167969 1568772389.4310
MEM 1774.285156 1568772389.5320
MEM 1775.402344 1568772389.6330
MEM 1776.519531 1568772389.7340
MEM 1777.632812 1568772389.8340
MEM 1778.765625 1568772389.9350
MEM 1779.871094 1568772390.0360
MEM 1780.984375 1568772390.1370
MEM 1782.093750 1568772390.2370
MEM 1783.210938 1568772390.3380
MEM 1784.328125 1568772390.4390
MEM 1785.445312 1568772390.5390
MEM 1786.578125 1568772390.6400
MEM 1787.707031 1568772390.7410
MEM 1788.808594 1568772390.8420
MEM 1789.945312 1568772390.9420
MEM 1791.074219 1568772391.0430
MEM 1792.203125 1568772391.1440
MEM 1793.339844 1568772391.2450
MEM 1794.464844 1568772391.3450
MEM 1795.593750 1568772391.4460
MEM 1796.707031 1568772391.5470
MEM 1797.832031 1568772391.6480
MEM 1798.898438 1568772391.7480
MEM 1800.015625 1568772391.8490
MEM 1801.144531 1568772391.9500
MEM 1802.273438 1568772392.0500
MEM 1803.394531 1568772392.1510
MEM 1804.511719 1568772392.2520
MEM 1805.640625 1568772392.3530
MEM 1806.761719 1568772392.4530
MEM 1807.878906 1568772392.5540
MEM 1809.000000 1568772392.6550
MEM 1810.132812 1568772392.7560
MEM 1811.074219 1568772392.8560
MEM 1812.207031 1568772392.9570
MEM 1813.324219 1568772393.0580
MEM 1814.445312 1568772393.1580
MEM 1815.578125 1568772393.2590
MEM 1816.710938 1568772393.3600
MEM 1817.851562 1568772393.4610
MEM 1818.960938 1568772393.5610
MEM 1820.085938 1568772393.6620
MEM 1821.210938 1568772393.7630
MEM 1822.332031 1568772393.8640
MEM 1823.460938 1568772393.9640
MEM 1824.582031 1568772394.0650
MEM 1825.718750 1568772394.1660
MEM 1826.832031 1568772394.2670
MEM 1827.960938 1568772394.3670
MEM 1829.082031 1568772394.4680
MEM 1830.191406 1568772394.5690
MEM 1831.316406 1568772394.6690
MEM 1832.437500 1568772394.7700
MEM 1833.562500 1568772394.8710
MEM 1834.691406 1568772394.9720
MEM 1835.800781 1568772395.0720
MEM 1836.921875 1568772395.1730
MEM 1838.003906 1568772395.2740
MEM 1839.117188 1568772395.3750
MEM 1840.238281 1568772395.4750
MEM 1841.367188 1568772395.5760
MEM 1842.476562 1568772395.6770
MEM 1843.585938 1568772395.7770
MEM 1844.710938 1568772395.8780
MEM 1845.839844 1568772395.9790
MEM 1846.968750 1568772396.0800
MEM 1848.093750 1568772396.1800
MEM 1849.214844 1568772396.2810
MEM 1850.308594 1568772396.3820
MEM 1851.421875 1568772396.4830
MEM 1852.554688 1568772396.5830
MEM 1853.675781 1568772396.6840
MEM 1854.792969 1568772396.7850
MEM 1855.914062 1568772396.8860
MEM 1857.027344 1568772396.9860
MEM 1858.148438 1568772397.0870
MEM 1859.269531 1568772397.1880
MEM 1860.398438 1568772397.2880
MEM 1861.519531 1568772397.3890
MEM 1862.636719 1568772397.4900
MEM 1863.750000 1568772397.5910
MEM 1864.882812 1568772397.6910
MEM 1866.011719 1568772397.7920
MEM 1867.140625 1568772397.8930
MEM 1868.273438 1568772397.9940
MEM 1869.398438 1568772398.0940
MEM 1870.523438 1568772398.1950
MEM 1871.722656 1568772398.2960
MEM 1872.847656 1568772398.3970
MEM 1873.964844 1568772398.4970
MEM 1875.093750 1568772398.5980
MEM 1876.199219 1568772398.6990
MEM 1877.308594 1568772398.7990
MEM 1878.417969 1568772398.9000
MEM 1879.546875 1568772399.0010
MEM 1880.671875 1568772399.1020
MEM 1881.800781 1568772399.2020
MEM 1882.917969 1568772399.3030
MEM 1884.007812 1568772399.4040
MEM 1885.140625 1568772399.5050
MEM 1886.261719 1568772399.6050
MEM 1887.398438 1568772399.7060
MEM 1888.515625 1568772399.8070
MEM 1889.636719 1568772399.9070
MEM 1890.761719 1568772400.0080
MEM 1891.886719 1568772400.1090
MEM 1893.015625 1568772400.2100
MEM 1894.132812 1568772400.3100
MEM 1895.246094 1568772400.4110
MEM 1896.355469 1568772400.5120
MEM 1897.484375 1568772400.6130
MEM 1898.613281 1568772400.7130
MEM 1899.718750 1568772400.8140
MEM 1900.847656 1568772400.9150
MEM 1901.960938 1568772401.0150
MEM 1903.082031 1568772401.1160
MEM 1904.210938 1568772401.2170
MEM 1905.347656 1568772401.3180
MEM 1906.460938 1568772401.4180
MEM 1184.832031 1568772401.5190
MEM 350.808594 1568772401.6200
MEM 350.835938 1568772401.7210
MEM 351.210938 1568772401.8210
MEM 502.644531 1568772401.9220
MEM 637.343750 1568772402.0230
MEM 915.945312 1568772402.1240
MEM 1194.761719 1568772402.2240
MEM 1365.742188 1568772402.3250
MEM 1365.742188 1568772402.4260
MEM 1365.753906 1568772402.5260
MEM 1365.753906 1568772402.6270
MEM 1365.753906 1568772402.7280
MEM 1365.753906 1568772402.8290
MEM 1365.753906 1568772402.9290
MEM 1365.753906 1568772403.0300
MEM 1365.753906 1568772403.1310
MEM 1365.753906 1568772403.2320
MEM 1365.753906 1568772403.3320
MEM 1365.753906 1568772403.4330
MEM 1365.753906 1568772403.5340
MEM 1365.753906 1568772403.6350
MEM 1365.753906 1568772403.7350
